wavenumber,absorbance,absorbance_matlab,error_percentage
7443.3219406468825,0.00020801208311793873,0.0001795532220805,15.849819183238953
7443.322707569189,0.0002063240567524827,0.0001780938517076,15.85130804584536
7443.323474491497,0.0002046592909484739,0.0001766546288515,15.852775712158259
7443.324241413804,0.00020301838391400176,0.0001752360593221,15.854228119131175
7443.325008336112,0.00020140187074689714,0.0001738385949608,15.855671056425974
7443.3257752584195,0.00019981022568277664,0.000172462635587,15.857110151828186
7443.326542180726,0.00019824386438710743,0.0001711085309814,15.858550856623935
7443.327309103034,0.00019670314629755413,0.0001697765829081,15.859998433370206
7443.328076025342,0.00019518837701933427,0.0001684670471814,15.86145794385627
7443.328842947649,0.00019369981072769215,0.0001671801357351,15.862934239156889
7443.329609869957,0.00019223765258305795,0.0001659160187014,15.864431950376748
7443.330376792264,0.00019080206116315492,0.0001646748265017,15.86595548117077
7443.331143714571,0.0001893931508700597,0.0001634566519147,15.867509001037586
7443.331910636879,0.00018801099431942246,0.000162261552127,15.869096440214456
7443.332677559186,0.00018665562471918833,0.000161089550773,15.870721485973279
7443.333444481494,0.00018532703818876397,0.000159940639923,15.872387579533076
7443.334211403801,0.0001840251960607939,0.0001588147820543,15.874097914811392
7443.334978326108,0.0001827500271185207,0.0001577119119663,15.87585543796518
7443.335745248416,0.00018150142978004031,0.0001566319386488,15.877662848190027
7443.336512170724,0.00018027927423753612,0.0001555747471113,15.879522599231489
7443.337279093031,0.00017908340452011512,0.0001545402001454,15.881436902258125
7443.3380460153385,0.0001779136404910538,0.0001535281400303,15.883407729645619
7443.338812937645,0.00017676977978995346,0.0001525383901914,15.885436818986188
7443.339579859953,0.0001756515996826284,0.0001515707567779,15.887525678858097
7443.340346782261,0.0001745588588585416,0.0001506250301964,15.889675594377831
7443.341113704568,0.0001734912991401097,0.0001497009865678,15.891887633976937
7443.3418806268755,0.00017244864711742783,0.0001487983891205,15.894162656408445
7443.342647549183,0.00017143061571876764,0.0001479169895279,15.896501318688971
7443.34341447149,0.00017043690569411608,0.0001470565291723,15.898904083627768
7443.344181393798,0.00016946720702425415,0.0001462167403438,15.901371228619402
7443.344948316105,0.0001685212002671235,0.0001453973473862,15.903902854226507
7443.345715238413,0.00016759855781361139,0.0001445980677652,15.90649889302799
7443.34648216072,0.00016669894508849906,0.0001438186130897,15.909159118735584
7443.347249083027,0.00016582202166959303,0.0001430586900631,15.911883155404697
7443.348016005335,0.00016496744233866027,0.0001423180013768,15.914670486338412
7443.348782927643,0.00016413485807477722,0.0001415962465536,15.917520463824877
7443.34954984995,0.00016332391697342777,0.000140893122729,15.920432317744936
7443.350316772257,0.0001625342651034568,0.0001402083253784,15.923405164994769
7443.351083694564,0.000161765547313049,0.0001395415490015,15.926438018335384
7443.351850616872,0.00016101740796348163,0.0001388924877451,15.929529795006625
7443.35261753918,0.0001602894916210972,0.0001382608359899,15.932679325623637
7443.353384461487,0.0001595814436866704,0.000137646288885,15.935885361934215
7443.3541513837945,0.00015889291097431532,0.0001370485428379,15.939146585639127
7443.354918306102,0.00015822354224932767,0.0001364672959714,15.942461615482731
7443.355685228409,0.000157572988712319,0.0001359022485331,15.945829015434523
7443.356452150717,0.0001569409044400226,0.0001353531032696,15.94924730127794
7443.357219073024,0.0001563269467923158,0.0001348195657707,15.952714948062784
7443.357985995332,0.00015573077676883187,0.0001343013447718,15.956230396236156
7443.358752917639,0.00015515205933991957,0.0001337981524337,15.95979205826547
7443.359519839946,0.00015459046373555074,0.0001333097045873,15.963398324324304
7443.360286762254,0.00015404566370211625,0.0001328357209506,15.96704756802875
7443.361053684562,0.00015351733773468493,0.0001323759253254,15.970738151454771
7443.361820606869,0.000153005169274759,0.0001319300457639,15.974468430470123
7443.362587529176,0.00015250884688182577,0.000131497814714,15.978236758932871
7443.363354451483,0.00015202806438617718,0.0001310789691479,15.982041493353321
7443.364121373791,0.00015156252100986144,0.0001306732506645,15.985880996405363
7443.364888296099,0.00015111192147513396,0.00013028040558,15.989753641304214
7443.365655218406,0.00015067597608741255,0.0001299001849983,15.99365781456311
7443.366422140713,0.00015025440080042107,0.0001295323448655,15.997591919174955
7443.367189063021,0.00014984691726919962,0.0001291766460136,16.001554378044
7443.367955985328,0.0001494532528830651,0.0001288328541888,16.00554363566815
7443.368722907636,0.00014907314078481789,0.0001285007400663,16.00955816122425
7443.369489829943,0.00014870631988169242,0.0001281800792594,16.01359645031359
7443.3702567522505,0.00014835253483778482,0.0001278706523124,16.017657026841192
7443.371023674558,0.00014801153606256934,0.0001275722446903,16.02173844466612
7443.371790596865,0.00014768307968536848,0.0001272846467563,16.025839289261228
7443.372557519173,0.00014736692752144307,0.000127007653743,16.029958178457548
7443.373324441481,0.00014706284703376458,0.0001267410657185,16.034093764368812
7443.374091363788,0.00014677061128426562,0.0001264846875456,16.038244733262424
7443.374858286095,0.00014648999887918363,0.0001262383288338,16.042409807282937
7443.375625208402,0.0001462207939123055,0.0001260018038912,16.046587744540698
7443.37639213071,0.00014596278589837467,0.0001257749316676,16.05077733942043
7443.377159053018,0.00014571576970723546,0.0001255575356974,16.054977423591534
7443.377925975325,0.00014547954549108257,0.000125349444038,16.0591868656235
7443.378692897632,0.00014525391860885904,0.0001251504892049,16.06340457131183
7443.37945981994,0.00014503869955051027,0.0001249605081068,16.067629483828625
7443.380226742247,0.0001448337038564973,0.0001247793419769,16.07186058354909
7443.380993664555,0.0001446387520357891,0.0001246068363029,16.076096887810067
7443.381760586862,0.00014445366948481904,0.0001244428407574,16.08033745101491
7443.382527509169,0.00014427828640188093,0.0001242872091253,16.084581363820753
7443.383294431477,0.00014411243770423357,0.0001241397992322,16.08882775351948
7443.384061353784,0.00014395596294248473,0.000124000472872,16.093075782931784
7443.384828276092,0.00014380870621500793,0.0001238690957334,16.09732465030939
7443.3855951984,0.00014367051608403614,0.0001237455373281,16.101573588958495
7443.3863621207065,0.00014354124549031404,0.0001236296709183,16.105821866315985
7443.387129043014,0.000143420751668403,0.000123521373444,16.11006878370296
7443.387895965322,0.00014330889606395573,0.0001234205254522,16.11431367585482
7443.388662887629,0.00014320554425036993,0.0001233270110262,16.118555909821623
7443.389429809937,0.00014311056584653491,0.0001232407177147,16.122794884912345
7443.390196732244,0.00014302383443680298,0.000123161536464,16.12703003149746
7443.390963654551,0.0001429452274903904,0.0001230893615487,16.13126081073586
7443.391730576859,0.0001428746262836719,0.0001230240905053,16.13548671389422
7443.392497499166,0.0001428119158227317,0.0001229656240664,16.13970726128705
7443.393264421474,0.0001427569847675005,0.0001229138660952,16.143922002202324
7443.3940313437815,0.0001427097253579979,0.0001228687235232,16.14813051350007
7443.394798266088,0.00014267003334140146,0.0001228301062871,16.15233239962204
7443.395565188396,0.00014263780790085907,0.0001227979272684,16.156527291454168
7443.396332110703,0.00014261295158632617,0.0001227721022342,16.16071484568846
7443.397099033011,0.0001425953702464476,0.0001227525497788,16.164894744267514
7443.397865955319,0.00014258497296263978,0.0001227391912671,16.169066693907254
7443.3986328776255,0.00014258167198452068,0.00012273195078,16.173230424815603
7443.399399799933,0.00014258538266720573,0.0001227307550601,16.177385690638943
7443.400166722241,0.00014259602341031323,0.0001227355334597,16.181532267617
7443.400933644548,0.00014261351559862918,0.0001227462178901,16.185669953853267
7443.401700566856,0.00014263778354465026,0.0001227627427723,16.189798568784376
7443.4024674891625,0.00014266875443259052,0.0001227850449892,16.19391795241794
7443.40323441147,0.0001427063582644961,0.0001228130638391,16.19802796505322
7443.404001333778,0.00014275052780762866,0.000122846740991,16.20212848632822
7443.404768256085,0.00014280119854384992,0.0001228860204409,16.206219414947842
7443.405535178393,0.00014285830862086754,0.0001229308484703,16.210300667844162
7443.4063021007005,0.00014292179880456385,0.0001229811736051,16.21437217983819
7443.407069023007,0.0001429916124335203,0.0001230369465767,16.218433903007135
7443.407835945315,0.00014306769537533398,0.0001230981202845,16.222485806185343
7443.408602867622,0.00014314999598368742,0.000123164649759,16.226527874510534
7443.40936978993,0.00014323846505835826,0.0001232364921277,16.230560108715057
7443.4101367122375,0.00014333305580546042,0.0001233136065805,16.2345825250773
7443.410903634544,0.0001434337238001875,0.0001233959543383,16.238595154385965
7443.411670556852,0.0001435404269512542,0.0001234834986218,16.242598042094443
7443.41243747916,0.00014365312546578575,0.0001235762046219,16.246591247331253
7443.413204401467,0.00014377178181677647,0.0001236740394713,16.250574842863752
7443.413971323775,0.00014389636071219117,0.0001237769722181,16.25454891451053
7443.4147382460815,0.00014402682906409153,0.000123884973799,16.25851356095141
7443.415505168389,0.00014416315596143576,0.0001239980170163,16.262468892938013
7443.416272090697,0.00014430531264207123,0.0001241160765133,16.266415033356132
7443.417039013004,0.000144453272467666,0.0001242391287528,16.27035211675245
7443.417805935312,0.00014460701090018965,0.0001243671519971,16.27428028870646
7443.418572857619,0.00014476650547816876,0.000124500126287,16.278199705958798
7443.419339779926,0.00014493173579588562,0.0001246380334242,16.282110535727803
7443.420106702234,0.00014510268348406452,0.0001247808569542,16.286012955756124
7443.420873624541,0.0001452793321898898,0.0001249285821494,16.28990715363492
7443.421640546849,0.0001454616675613793,0.0001250811959952,16.2937933268254
7443.4224074691565,0.00014564967722999908,0.0001252386871752,16.297671682110142
7443.423174391463,0.00014584335079662937,0.0001254010460587,16.301542435587322
7443.423941313771,0.00014604267981894315,0.0001255682646895,16.305405812584436
7443.424708236079,0.00014624765779796024,0.0001257403367748,16.30926204682329
7443.425475158386,0.00014645828016790233,0.0001259172576756,16.313111380826015
7443.426242080694,0.00014667454428742176,0.0001260990243996,16.31695406509983
7443.427009003,0.00014689644942952394,0.0001262856355914,16.320790358778954
7443.427775925308,0.00014712399677652973,0.0001264770915291,16.324620528358107
7443.428542847616,0.0001473571894123865,0.0001266733941163,16.32844484856584
7443.429309769923,0.00014759603231876903,0.0001268745468794,16.332263601355553
7443.430076692231,0.00014784053237249892,0.0001270805549646,16.336077076215073
7443.430843614538,0.00014809069834157535,0.0001272914251345,16.33988556974533
7443.431610536845,0.00014834654088491308,0.0001275071657672,16.343689385866504
7443.432377459153,0.00014860807255336864,0.0001277277868574,16.347488835205585
7443.43314438146,0.00014887530778886525,0.0001279533000149,16.351284235364698
7443.433911303768,0.00014914826292929315,0.0001281837184687,16.355075910605823
7443.434678226075,0.00014942695620988832,0.0001284190570681,16.358864191510083
7443.435445148382,0.00014971140776888926,0.0001286593322866,16.362649415429814
7443.43621207069,0.00015000163965446145,0.0001289045622282,16.36643192574771
7443.436978992998,0.00015029767582969532,0.0001291547666306,16.370212072440886
7443.437745915305,0.00015059954218176063,0.0001294099668736,16.373990211169257
7443.4385128376125,0.0001509072665323135,0.0001296701859867,16.377766704053126
7443.439279759919,0.0001512208786454129,0.0001299354486565,16.381541918698023
7443.440046682227,0.00015154041024201636,0.0001302057812377,16.385316229060866
7443.440813604535,0.0001518658950100996,0.0001304812117624,16.38909001446132
7443.441580526842,0.00015219736861957594,0.0001307617699519,16.39286366004445
7443.44234744915,0.00015253486873846966,0.0001310474872302,16.396637556677906
7443.443114371457,0.00015287843504665794,0.0001313383967355,16.400412100763674
7443.443881293764,0.00015322810925423513,0.0001316345333358,16.404187693931245
7443.444648216072,0.00015358393512113794,0.0001319359336447,16.407964743506064
7443.445415138379,0.00015394595847371422,0.0001322426360358,16.41174366188436
7443.446182060687,0.00015431422722869613,0.0001325546806622,16.415524867015275
7443.446948982994,0.00015468879141195961,0.0001328721094728,16.419308781746764
7443.447715905301,0.00015506970318265452,0.0001331949662319,16.42309583431957
7443.448482827609,0.00015545701685858778,0.0001335232965411,16.426886457777297
7443.449249749917,0.00015585078893866634,0.0001338571478576,16.430681090309523
7443.450016672224,0.00015625107813048675,0.0001341965695175,16.43448017507684
7443.4507835945315,0.0001566579453792153,0.0001345416127605,16.438284159775147
7443.451550516839,0.00015707145389330865,0.0001348923307506,16.442093497305805
7443.452317439146,0.00015749166917559932,0.0001352487786033,16.445908644794667
7443.453084361454,0.00015791865905569506,0.0001356110134119,16.449730064355915
7443.453851283761,0.00015835249371847868,0.0001359790942722,16.45355822233385
7443.4546182060685,0.00015879324574133945,0.0001363530823134,16.45739358965277
7443.455385128376,0.0001592409901249256,0.0001367330407243,16.461236641412235
7443.456152050683,0.0001596958043301666,0.0001371190347842,16.465087857056666
7443.456918972991,0.00016015776831661838,0.0001375111318954,16.468947720134324
7443.457685895299,0.0001606269645771012,0.0001379094016125,16.472816718060564
7443.458452817606,0.0001611034781783648,0.0001383139156765,16.476695342185895
7443.459219739913,0.0001615873968030902,0.0001387247480503,16.480584087635528
7443.45998666222,0.00016207881078742541,0.0001391419749505,16.48448345302359
7443.460753584528,0.00016257781316830725,0.0001395656748871,16.488393940575033
7443.461520506836,0.00016308449972338493,0.0001399959286975,16.4923160556863
7443.462287429143,0.00016359896901797617,0.0001404328195861,16.496250306840054
7443.46305435145,0.00016412132245347346,0.0001408764331651,16.500197205540864
7443.463821273758,0.00016465166431152642,0.0001413268574918,16.50415726613023
7443.464588196065,0.00016519010180499622,0.0001417841831119,16.508131005433544
7443.465355118373,0.00016573674513045627,0.0001422485031037,16.512118942744316
7443.46612204068,0.00016629170751561635,0.0001427199131185,16.516121599334735
7443.4668889629875,0.00016685510527787305,0.0001431985114296,16.52013949872881
7443.467655885295,0.00016742705787453974,0.0001436843989755,16.524173165862045
7443.468422807602,0.00016800768796111849,0.0001441776794085,16.52822312745144
7443.46918972991,0.00016859712145129318,0.0001446784591462,16.532289911190553
7443.469956652218,0.00016919548757232276,0.0001451868474179,16.536374045864687
7443.4707235745245,0.00016980291892822972,0.0001457029563182,16.54047606103333
7443.471490496832,0.00017041955156494858,0.0001462269008622,16.544596486762057
7443.472257419139,0.00017104552502998985,0.0001467587990364,16.548735853014232
7443.473024341447,0.00017168098244493436,0.0001472987718593,16.552894690068623
7443.473791263755,0.00017232607056889748,0.0001478469434361,16.557073527446608
7443.474558186062,0.0001729809398713969,0.0001484034410198,16.561272894149248
7443.475325108369,0.0001736457446076447,0.0001489683950749,16.565493318456674
7443.476092030677,0.0001743206428890755,0.000149541939338,16.56973532693713
7443.476858952984,0.00017500579676324907,0.0001501242108843,16.573999445116275
7443.477625875292,0.0001757013722965275,0.0001507153501986,16.57828619646443
7443.478392797599,0.0001764075396512483,0.0001513155012402,16.582596102442224
7443.479159719906,0.00017712447317807598,0.0001519248115214,16.586929682072622
7443.479926642214,0.00017785235149895501,0.0001525434321772,16.591287452058413
7443.480693564521,0.00017859135760155522,0.000153171518046,16.595669925998397
7443.481460486829,0.0001793416789373461,0.0001538092277522,16.600077614511598
7443.482227409137,0.0001801035075153312,0.0001544567237853,16.604511025160082
7443.4829943314435,0.00018087704000742063,0.0001551141725898,16.608970661727117
7443.483761253751,0.00018166247785809836,0.0001557817446573,16.613457024590826
7443.484528176058,0.00018246002738908355,0.0001564596146151,16.617970610464628
7443.485295098366,0.00018326989992245547,0.0001571479613307,16.622511912060265
7443.486062020674,0.0001840923118945247,0.0001578469680076,16.627081418289293
7443.4868289429805,0.00018492748498412012,0.0001585568222941,16.63167961395339
7443.487595865288,0.0001857756462465035,0.0001592777163957,16.63630698030203
7443.488362787596,0.00018663702824394822,0.0001600098471862,16.640963994398877
7443.489129709903,0.00018751186919110515,0.0001607534163299,16.645651129610304
7443.489896632211,0.00018840041310691215,0.0001615086304096,16.650368855900915
7443.490663554518,0.00018930290996259198,0.0001622757010519,16.655117639607663
7443.491430476825,0.00019021961585227617,0.0001630548450705,16.659897944173903
7443.492197399133,0.00019115079315499184,0.0001638462846031,16.664710230100162
7443.49296432144,0.00019209671071476175,0.0001646502472627,16.669554955645367
7443.493731243748,0.0001930576440289178,0.0001654669662964,16.674432577131295
7443.494498166056,0.00019403387543444106,0.0001662966807421,16.67934354947053
7443.495265088362,0.0001950256943128565,0.0001671396356007,16.684288326903417
7443.49603201067,0.00019603339730429306,0.0001679960820163,16.689267363552382
7443.496798932977,0.00019705728851881428,0.0001688662774535,16.69428111428412
7443.497565855285,0.00019809767977504514,0.0001697504858981,16.699330035474397
7443.498332777593,0.00019915489083049135,0.0001706489780502,16.704414586008095
7443.4990996998995,0.00020022924963387456,0.0001715620315361,16.709535228220012
7443.499866622207,0.00020132109258801694,0.0001724899311289,16.714692428957893
7443.500633544515,0.00020243076481161278,0.0001734329689677,16.7198866608305
7443.501400466822,0.00020355862042296485,0.0001743914447955,16.725118403410054
7443.50216738913,0.0002047050228348628,0.0001753656662063,16.730388144534526
7443.502934311437,0.00020587034504675737,0.0001763559488896,16.7356963816591
7443.503701233744,0.00020705496996817194,0.0001773626169011,16.741043623430993
7443.504468156052,0.0002082592907325106,0.0001783860029251,16.74643039115221
